pit_tag_ref,site_id,population_type,capture_date,state,sex,length,weight,frog_type
080054117,72996,8,2009-07-03,healthy,m,51,11,4
080054267,72996,8,2005-07-25,healthy,m,48,10,4
080054267,72996,8,2005-08-29,healthy,m,48,12,4
080054267,72996,8,2005-09-21,healthy,m,51,11,4
080054289,72996,8,2005-07-25,healthy,m,46,9,4
080054289,72996,8,2006-09-28,healthy,m,51,12,4
080054289,72996,8,2008-07-22,healthy,m,50,10,4
080054289,72996,8,2009-07-04,healthy,m,51,12,4
080054289,72996,8,2009-09-16,healthy,m,50,14,4
080054347,72996,8,2005-07-25,healthy,f,58,20,4
080054347,72996,8,2007-08-29,healthy,f,64,21,4
080054521,72996,8,2005-07-25,healthy,m,49,12,4
080054521,72996,8,2006-08-20,healthy,m,54,13,4
080054521,72996,8,2007-06-18,healthy,m,51,14,4
080054585,72996,8,2005-07-25,healthy,f,47,10,4
080054585,72996,8,2005-09-21,healthy,f,48,12,4
080054585,72996,8,2009-07-04,healthy,f,51,12,4
080054585,72996,8,2009-08-16,healthy,f,51,14,4
080054602,72996,8,2005-07-25,healthy,f,47,10,4
080054602,72996,8,2005-08-29,healthy,f,51,14,4
080054602,72996,8,2006-08-30,healthy,f,52,14,4
080054602,72996,8,2007-08-29,healthy,f,54,14,4
080054602,72996,8,2008-06-27,healthy,f,50,10,4
080054798,72996,8,2005-07-25,healthy,f,56,18,4
080054798,72996,8,2005-09-21,healthy,f,57,16,4
080054830,72996,8,2005-07-25,healthy,m,46,12,4
080054830,72996,8,2006-07-17,healthy,m,51,11,4
080054843,72996,8,2005-07-25,healthy,m,49,11,4
080054843,72996,8,2006-07-17,healthy,m,50,9,4
080054843,72996,8,2007-07-30,healthy,m,52,13,4
080054843,72996,8,2008-07-22,healthy,m,52,12,4
080054873,72996,8,2005-07-25,healthy,m,51,17,1
080054873,72996,8,2005-08-29,healthy,m,53,16,1
080055009,72996,8,2005-07-25,healthy,m,44,8,4
080055009,72996,8,2006-08-20,healthy,m,49,12,4
080055025,72996,8,2005-07-25,healthy,f,45,10,1
080055025,72996,8,2005-08-29,healthy,f,49,11,1
080055046,72996,8,2005-07-25,healthy,m,50,14,1
080055046,72996,8,2005-08-29,healthy,m,51,13,1
080055115,72996,8,2005-07-25,healthy,m,45,9,4
080055115,72996,8,2005-09-21,healthy,m,48,11,4
080055124,72996,8,2005-07-25,healthy,m,52,14,4
080055124,72996,8,2007-07-30,healthy,m,51,16,4
080055124,72996,8,2009-07-04,healthy,m,56,16,4
080055281,72996,8,2005-07-25,healthy,f,57,18,4
080055281,72996,8,2005-08-29,healthy,f,54,20,4
080055281,72996,8,2006-07-17,healthy,f,56,15,4
080055281,72996,8,2006-09-13,healthy,f,56,20,4
080055327,72996,8,2005-07-25,healthy,f,55,15,4
080055327,72996,8,2005-08-29,healthy,f,54,15,4
080055327,72996,8,2005-09-21,healthy,f,54,16,4
080055331,72996,8,2005-07-25,healthy,f,48,11,4
080055331,72996,8,2006-07-17,healthy,f,52,8,4
080055331,72996,8,2009-07-03,healthy,f,53,16,4
080055334,70414,1,2006-07-30,healthy,f,52,14,1
080055334,70414,1,2006-09-29,healthy,f,57,18,1
080055334,72996,8,2005-07-25,healthy,f,51,16,1
080055334,72996,8,2005-09-21,healthy,f,54,16,1
080055382,72996,8,2005-07-25,healthy,f,46,10,4
080055382,72996,8,2005-08-29,healthy,f,49,12,4
080055382,72996,8,2006-09-13,healthy,f,49,12,4
080055382,72996,8,2007-07-30,healthy,f,51,14,4
080055535,72996,8,2005-07-25,healthy,f,49,16,4
080055535,72996,8,2008-07-22,healthy,f,54,13,4
080055535,72996,8,2008-08-20,healthy,f,54,15,4
080055573,72996,8,2005-07-25,healthy,m,42,7,4
080055573,72996,8,2005-08-29,healthy,m,45,8,4
080055631,72996,8,2005-07-25,healthy,m,52,16,4
080055631,72996,8,2005-08-29,healthy,m,56,18,4
080055631,72996,8,2005-09-21,healthy,m,54,16,4
080055847,72996,8,2005-07-25,healthy,m,51,14,4
080055847,72996,8,2008-08-20,healthy,m,50,14,4
080055847,72996,8,2008-09-13,healthy,m,52,14,4
080055855,72996,8,2005-07-25,healthy,f,49,13,4
080055855,72996,8,2005-08-29,healthy,f,49,14,4
080055855,72996,8,2005-09-21,healthy,f,54,18,4
080055886,72996,8,2005-07-25,healthy,f,51,12,4
080055886,72996,8,2006-09-13,healthy,f,53,14,4
080056037,72996,8,2005-07-25,healthy,m,44,10,4
080056037,72996,8,2005-09-21,healthy,m,48,12,4
080056037,72996,8,2006-09-28,healthy,m,50,12,4
080056094,72996,8,2005-07-25,healthy,m,54,12,4
080056094,72996,8,2005-08-29,healthy,m,56,15,4
080056094,72996,8,2005-09-21,healthy,m,57,16,4
080056103,72996,8,2005-07-25,healthy,m,47,10,4
080056103,72996,8,2005-08-29,healthy,m,46,10,4
080056327,72996,8,2005-07-25,healthy,m,46,10,4
080056327,72996,8,2005-09-21,healthy,m,47,10,4
080056351,72996,8,2005-07-25,healthy,m,50,14,4
080056351,72996,8,2007-08-29,healthy,m,57,18,4
080056607,72996,8,2005-07-25,healthy,f,43,9,4
080056607,72996,8,2005-08-29,healthy,f,46,12,4
080056637,72996,8,2005-07-25,healthy,f,49,12,4
080056637,72996,8,2007-06-18,healthy,f,53,15,4
080056794,72996,8,2005-07-25,healthy,m,46,10,4
080056794,72996,8,2005-09-21,healthy,m,48,11,4
080056794,72996,8,2006-08-30,healthy,m,48,11,4
080056794,72996,8,2007-07-30,healthy,m,48,9,4
080056794,72996,8,2007-08-29,healthy,m,47,10,4
080056862,72996,8,2005-07-25,healthy,m,59,16,4
080056862,72996,8,2005-09-21,healthy,m,58,18,4
080057330,72996,8,2005-07-25,healthy,f,49,15,4
080057330,72996,8,2005-09-21,healthy,f,55,17,4
080057556,72996,8,2005-07-25,healthy,f,44,9,4
080057556,72996,8,2005-08-29,healthy,f,42,11,4
080057556,72996,8,2007-06-18,healthy,f,49,12,4
080057556,72996,8,2007-08-29,healthy,f,52,13,4
080057556,72996,8,2008-06-26,healthy,f,51,13,4
080057556,72996,8,2008-07-22,healthy,f,51,14,4
080057556,72996,8,2008-09-14,healthy,f,53,16,4
080057556,72996,8,2009-08-16,healthy,f,52,20,4
080057585,72996,8,2005-07-25,healthy,f,63,23,4
080057585,72996,8,2005-09-21,healthy,f,66,27,4
080057585,72996,8,2007-06-18,healthy,f,62,20,4
080057612,72996,8,2005-07-25,healthy,f,45,10,4
080057612,72996,8,2005-08-29,healthy,f,47,12,4
080057612,72996,8,2007-06-18,healthy,f,50,10,4
080057778,72996,8,2005-07-25,healthy,m,49,12,4
080057778,72996,8,2008-09-14,healthy,m,53,13,4
080057853,72996,8,2005-07-25,healthy,m,44,8,4
080057853,72996,8,2006-07-17,healthy,m,45,9,4
080057853,72996,8,2008-06-27,healthy,m,48,10,4
080057853,72996,8,2009-07-04,healthy,m,50,10,4
080057867,72996,8,2005-07-25,healthy,m,51,16,4
080057867,72996,8,2005-09-21,healthy,m,50,20,4
080057874,72996,8,2005-07-25,healthy,m,46,10,4
080057874,72996,8,2006-07-17,healthy,m,46,9,4
080057874,72996,8,2007-07-30,healthy,m,47,7,4
080057874,72996,8,2009-08-16,healthy,m,48,11,4
080058006,72996,8,2005-07-25,healthy,m,45,10,4
080058006,72996,8,2008-07-22,healthy,m,50,10,4
080058043,70414,1,2006-08-09,healthy,f,47,10,1
080058043,72996,8,2005-07-25,healthy,f,44,6,1
080058043,72996,8,2005-08-29,healthy,f,46,9,1
080058300,72996,8,2005-07-25,healthy,m,52,12,4
080058300,72996,8,2006-07-17,healthy,m,51,13,4
080058318,70134,1,2006-08-16,healthy,m,47,8,1
080058318,70134,1,2006-09-01,healthy,m,49,13,1
080058318,72996,8,2005-07-25,healthy,m,48,7,1
080058318,72996,8,2005-08-29,healthy,m,43,9,1
080058318,72996,8,2005-09-21,healthy,m,42,9,1
080058358,72996,8,2005-07-25,healthy,f,46,9,4
080058358,72996,8,2006-08-20,healthy,f,48,11,4
080058358,72996,8,2007-07-30,healthy,f,51,11,4
080058377,72996,8,2005-07-25,healthy,m,41,10,4
080058377,72996,8,2005-09-21,healthy,m,48,12,4
080058516,72996,8,2005-07-25,healthy,f,51,13,1
080058516,72996,8,2005-08-29,healthy,f,53,14,1
080063573,72996,8,2005-07-25,healthy,f,51,13,4
080063573,72996,8,2005-09-21,healthy,f,54,16,4
080068126,70550,1,2006-08-13,healthy,f,48,12,1
080068126,72996,8,2005-07-25,healthy,f,42,8,1
080068268,72996,8,2005-07-25,healthy,m,50,12,4
080068268,72996,8,2008-07-22,healthy,m,50,12,4
080068268,72996,8,2009-07-03,healthy,m,54,11,4
080371376,72996,8,2005-07-25,healthy,f,45,10,4
080371376,72996,8,2005-08-29,healthy,f,44,12,4
080371376,72996,8,2008-06-26,healthy,f,53,12,4
080371376,72996,8,2008-08-21,healthy,f,54,15,4
080371376,72996,8,2008-09-14,healthy,f,53,15,4
080371376,72996,8,2009-07-04,healthy,f,50,13,4
080371376,72996,8,2009-09-16,healthy,f,54,18,4
080372532,72996,8,2005-07-25,healthy,m,57,14,4
080372532,72996,8,2005-08-29,healthy,m,51,16,4
080372532,72996,8,2006-07-17,healthy,m,54,13,4
080372532,72996,8,2008-06-27,healthy,m,55,14,4
080372532,72996,8,2008-08-20,healthy,m,54,15,4
080373314,72996,8,2005-07-25,healthy,m,49,11,4
080373314,72996,8,2005-08-29,healthy,m,51,12,4
080373314,72996,8,2006-07-17,healthy,m,50,11,4
080374542,72996,8,2005-07-25,healthy,m,45,9,4
080374542,72996,8,2007-07-30,healthy,m,50,10,4
080374542,72996,8,2008-08-20,healthy,m,51,12,4
080374566,70550,1,2006-08-13,healthy,m,52,14,1
080374566,70550,1,2006-08-21,healthy,m,53,16,1
080374566,70550,1,2006-08-31,healthy,m,52,16,1
080374566,72996,8,2005-07-25,healthy,m,48,12,1
080374566,72996,8,2005-09-21,healthy,m,50,16,1
080374566,72996,8,2006-07-17,healthy,m,53,12,1
080375068,72996,8,2005-07-25,healthy,f,48,6,4
080375068,72996,8,2005-08-29,healthy,f,47,12,4
080375068,72996,8,2005-09-21,healthy,f,50,12,4
080527574,72996,8,2005-07-25,healthy,m,55,14,4
080527574,72996,8,2005-09-21,healthy,m,50,14,4
080528595,72996,8,2005-07-25,healthy,m,43,7,4
080528595,72996,8,2005-08-29,healthy,m,44,11,4
080528809,72996,8,2005-07-25,healthy,m,45,11,4
080528809,72996,8,2005-09-21,healthy,m,47,11,4
080528809,72996,8,2006-08-07,healthy,m,46,9,4
080530053,72996,8,2005-07-25,healthy,m,43,8,4
080530053,72996,8,2005-09-21,healthy,m,46,10,4
080530053,72996,8,2006-07-17,healthy,m,46,10,4
080530053,72996,8,2007-08-29,healthy,m,50,10,4
080530053,72996,8,2009-07-04,healthy,m,51,11,4
080530085,72996,8,2005-07-25,healthy,f,51,12,4
080530085,72996,8,2005-09-21,healthy,f,52,14,4
080530373,72996,8,2005-07-25,healthy,f,48,11,4
080530373,72996,8,2005-09-21,healthy,f,49,14,4
080530373,72996,8,2007-08-29,healthy,f,54,12,4
080530373,72996,8,2008-09-06,healthy,f,54,15,4
080530373,72996,8,2008-09-13,healthy,f,53,14,4
080531557,72996,8,2005-07-25,healthy,f,56,18,4
080531557,72996,8,2005-08-29,healthy,f,55,20,4
080531557,72996,8,2005-09-21,healthy,f,56,20,4
080531557,72996,8,2006-07-17,healthy,f,59,14,4
080532297,72996,8,2005-07-25,healthy,m,47,8,4
080532297,72996,8,2005-09-21,healthy,m,46,12,4
080540872,72996,8,2005-07-25,healthy,f,48,13,4
080540872,72996,8,2007-06-18,healthy,f,54,16,4
080541093,72996,8,2005-07-25,healthy,m,41,8,4
080541093,72996,8,2005-08-29,healthy,m,46,10,4
080541093,72996,8,2005-09-21,healthy,m,46,10,4
080542302,72996,8,2005-07-25,healthy,m,48,12,4
080542302,72996,8,2006-07-17,healthy,m,52,11,4
080542302,72996,8,2007-06-18,healthy,m,50,12,4
080542302,72996,8,2008-07-22,healthy,m,50,10,4
080542566,72996,8,2005-07-25,healthy,m,50,14,4
080542566,72996,8,2006-09-13,healthy,m,52,16,4
080551284,72996,8,2005-07-25,healthy,f,43,10,4
080551284,72996,8,2005-08-29,healthy,f,47,12,4
080553794,72996,8,2005-07-25,healthy,m,48,12,4
080553794,72996,8,2006-09-13,healthy,m,50,13,4
080553794,72996,8,2007-06-18,healthy,m,50,13,4
080553794,72996,8,2009-07-03,healthy,m,53,12,4
080571623,72996,8,2005-07-25,healthy,f,47,12,4
080571623,72996,8,2006-07-17,healthy,f,54,12,4
080573333,72996,8,2005-07-25,healthy,m,49,13,4
080573333,72996,8,2006-07-17,healthy,m,50,11,4
080573333,72996,8,2008-07-22,healthy,m,52,12,4
080573333,72996,8,2009-07-04,healthy,m,54,14,4
080573333,72996,8,2009-08-16,healthy,m,52,14,4
080575537,72996,8,2005-07-25,healthy,m,47,10,4
080575537,72996,8,2005-08-29,healthy,m,46,16,4
080575828,72996,8,2005-07-25,healthy,f,51,11,4
080575828,72996,8,2005-09-21,healthy,f,52,16,4
080576620,72996,8,2005-07-25,healthy,m,47,10,4
080576620,72996,8,2005-08-29,healthy,m,47,12,4
080576839,72996,8,2005-07-25,healthy,m,45,11,4
080576839,72996,8,2005-08-29,healthy,m,46,12,4
080576839,72996,8,2008-06-27,healthy,m,48,12,4
080576839,72996,8,2008-08-20,healthy,m,50,14,4
080577034,72996,8,2005-07-25,healthy,m,52,14,4
080577034,72996,8,2005-08-29,healthy,m,55,22,4
080577034,72996,8,2008-07-22,healthy,m,54,12,4
080577034,72996,8,2008-09-13,healthy,m,53,14,4
080577034,72996,8,2009-07-03,healthy,m,55,13,4
080577278,72996,8,2005-07-25,healthy,f,43,7,4
080577278,72996,8,2005-09-21,healthy,f,44,10,4
080577278,72996,8,2006-09-13,healthy,f,51,12,4
080577278,72996,8,2007-06-18,healthy,f,47,10,4
080577278,72996,8,2007-07-30,healthy,f,55,12,4
080577372,72996,8,2005-07-25,healthy,f,44,8,4
080577372,72996,8,2006-08-30,healthy,f,48,12,4
080577372,72996,8,2009-07-04,healthy,f,51,13,4
080577562,72996,8,2005-07-25,healthy,m,53,15,4
080577562,72996,8,2007-06-01,healthy,m,52,12,4
080577562,72996,8,2007-06-18,healthy,m,50,12,4
080577562,72996,8,2009-07-04,healthy,m,55,15,4
080577639,72996,8,2005-07-25,healthy,m,47,11,4
080577639,72996,8,2006-08-07,healthy,m,51,13,4
080577639,72996,8,2006-08-20,healthy,m,53,16,4
080577639,72996,8,2006-09-13,healthy,m,53,15,4
080577639,72996,8,2008-06-26,healthy,m,54,13,4
080577639,72996,8,2008-09-13,healthy,m,53,13,4
080577639,72996,8,2009-07-04,healthy,m,50,14,4
080577639,72996,8,2009-08-16,healthy,m,52,17,4
080578048,72996,8,2005-07-25,healthy,f,46,8,4
080578048,72996,8,2005-08-29,healthy,f,46,10,4
080578048,72996,8,2005-09-21,healthy,f,45,10,4
080578048,72996,8,2007-07-30,healthy,f,52,14,4
080579092,72996,8,2005-07-25,healthy,m,58,18,4
080579092,72996,8,2005-09-21,healthy,m,58,20,4
080579092,72996,8,2006-07-17,healthy,m,57,16,4
080579092,72996,8,2006-08-07,healthy,m,59,16,4
080579304,72996,8,2005-07-25,healthy,f,51,12,4
080579304,72996,8,2006-09-28,healthy,f,56,14,4
080579304,72996,8,2008-07-22,healthy,f,52,14,4
080579304,72996,8,2008-08-20,healthy,f,53,12,4
080579558,72996,8,2005-07-25,healthy,m,44,6,4
080579558,72996,8,2006-08-30,healthy,m,50,8,4
080579575,72996,8,2005-07-25,healthy,m,49,12,4
080579575,72996,8,2006-07-17,healthy,m,50,10,4
080581314,72996,8,2005-07-25,healthy,m,49,10,4
080581314,72996,8,2005-09-21,healthy,m,44,14,4
080581314,72996,8,2006-08-30,healthy,m,52,14,4
080581314,72996,8,2008-06-26,healthy,m,53,12,4
080581314,72996,8,2008-07-22,healthy,m,53,14,4
080581314,72996,8,2008-08-21,healthy,m,50,14,4
080581314,72996,8,2008-09-13,healthy,m,52,14,4
080581314,72996,8,2009-07-04,healthy,m,52,13,4
080581314,72996,8,2009-08-16,healthy,m,54,17,4
080581314,72996,8,2010-07-21,healthy,m,52,14,4
080581542,72996,8,2005-07-25,healthy,m,43,8,4
080581542,72996,8,2006-09-13,healthy,m,49,10,4
080581542,72996,8,2006-09-28,healthy,m,47,10,4
080581542,72996,8,2008-06-26,healthy,m,48,10,4
080582290,72996,8,2005-07-25,healthy,m,44,10,4
080582290,72996,8,2005-08-29,healthy,m,48,11,4
080582290,72996,8,2006-08-20,healthy,m,47,11,4
080583065,72996,8,2005-07-25,healthy,f,43,8,4
080583065,72996,8,2006-08-30,healthy,f,48,10,4
080583065,72996,8,2006-09-28,healthy,f,51,11,4
080583065,72996,8,2007-07-30,healthy,f,51,10,4
080583065,72996,8,2008-09-13,healthy,f,52,15,4
080584605,72996,8,2005-07-25,healthy,f,53,16,4
080584605,72996,8,2005-09-21,healthy,f,56,18,4
080584605,72996,8,2006-08-20,healthy,f,58,18,4
080584605,72996,8,2006-08-30,healthy,f,57,18,4
080584605,72996,8,2006-09-13,healthy,f,57,17,4
080585785,72996,8,2005-07-25,healthy,m,45,10,4
080585785,72996,8,2006-08-20,healthy,m,52,10,4
080585785,72996,8,2007-07-30,healthy,m,50,11,4
080586063,72996,8,2005-07-25,healthy,m,42,8,4
080586063,72996,8,2005-08-29,healthy,m,45,10,4
080586063,72996,8,2005-09-21,healthy,m,45,11,4
080586063,72996,8,2006-08-20,healthy,m,46,10,4
090852530,70134,1,2006-08-16,healthy,m,47,12,1
090852530,70134,1,2007-07-02,healthy,m,53,16,1
090854112,72996,8,2008-07-15,healthy,f,55,18,4
090854112,72996,8,2009-07-04,healthy,f,56,16,4
090858575,72996,8,2006-07-17,healthy,m,49,10,4
090858575,72996,8,2007-06-01,healthy,m,50,12,4
090858575,72996,8,2008-09-13,healthy,m,52,12,4
090858575,72996,8,2009-07-03,healthy,m,52,13,4
090858575,72996,8,2009-08-16,healthy,m,51,16,4
090866051,72996,8,2008-07-15,healthy,m,50,10,4
090866051,72996,8,2008-09-13,healthy,m,52,12,4
090866051,72996,8,2009-08-16,healthy,m,50,13,4
090871598,72996,8,2006-07-17,healthy,m,52,12,4
090871598,72996,8,2006-08-07,healthy,m,50,12,4
090873349,70550,1,2007-07-01,healthy,m,50,14,1
090873349,70550,1,2008-09-07,healthy,m,61,26,1
090876364,70134,1,2006-08-16,healthy,f,51,14,1
090876364,70134,1,2006-09-01,healthy,f,53,16,1
090881048,72996,8,2006-07-17,healthy,f,47,9,4
090881048,72996,8,2006-09-13,healthy,f,50,11,4
090881048,72996,8,2007-06-18,healthy,f,48,11,4
090881048,72996,8,2008-06-27,healthy,f,49,10,4
090881048,72996,8,2008-09-14,healthy,f,53,14,4
090881048,72996,8,2009-09-16,healthy,f,55,17,4
090894361,70134,1,2006-08-22,healthy,m,51,16,1
090894361,70134,1,2006-09-01,healthy,m,53,18,1
091007602,72996,8,2006-07-17,healthy,f,44,8,4
091007602,72996,8,2006-09-28,healthy,f,49,10,4
091007602,72996,8,2007-07-30,healthy,f,51,11,4
091007602,72996,8,2008-09-06,healthy,f,55,14,4
091007632,70134,1,2006-09-01,healthy,m,52,18,1
091007632,70134,1,2006-09-25,healthy,m,57,18,1
091012860,72996,8,2008-07-15,healthy,m,52,14,4
091012860,72996,8,2009-07-04,healthy,m,50,11,4
091012860,72996,8,2009-08-16,healthy,m,50,14,4
091013571,72996,8,2008-07-15,healthy,m,47,10,4
091013571,72996,8,2008-07-22,healthy,m,48,8,4
091020125,72996,8,2006-07-17,healthy,m,47,8,1
091020125,72996,8,2006-08-20,healthy,m,49,10,1
091021044,70550,1,2006-08-31,healthy,m,51,14,1
091021044,70550,1,2006-09-27,healthy,m,51,14,1
091021044,70550,1,2007-07-01,healthy,m,50,14,1
091021044,70550,1,2008-07-16,healthy,m,54,16,1
091021044,70550,1,2008-08-21,healthy,m,58,19,1
091021044,70550,1,2008-09-07,healthy,m,56,20,1
091021044,70550,1,2009-09-01,healthy,m,58,24,1
091021044,70550,1,2010-07-20,healthy,m,58,18,1
091021044,70550,1,2011-08-20,healthy,m,61,20,1
091021044,70550,1,2012-07-15,healthy,m,58,20,1
091021825,72996,8,2008-07-15,healthy,f,53,14,4
091021825,72996,8,2008-09-14,healthy,f,55,12,4
091021825,72996,8,2009-08-16,healthy,f,54,18,4
091021862,72996,8,2006-07-17,healthy,f,52,11,4
091021862,72996,8,2006-08-07,healthy,f,47,13,4
091021862,72996,8,2006-09-13,healthy,f,54,12,4
091021862,72996,8,2009-07-03,healthy,f,55,12,4
091021862,72996,8,2009-08-16,healthy,f,55,17,4
091022277,70550,1,2006-08-13,healthy,f,53,12,1
091022277,70550,1,2006-08-21,healthy,f,53,16,1
091022277,70550,1,2007-06-18,healthy,f,53,15,1
091022277,70550,1,2007-07-01,healthy,f,55,18,1
091022277,70550,1,2007-07-31,healthy,f,55,21,1
091022607,70134,1,2006-08-16,healthy,f,58,16,1
091022607,70134,1,2006-09-01,healthy,f,57,18,1
091022607,70134,1,2006-09-12,healthy,f,58,21,1
091022607,72996,8,2006-07-17,healthy,f,58,15,1
091022885,72996,8,2006-07-17,healthy,m,46,6,4
091022885,72996,8,2006-08-20,healthy,m,46,10,4
091022885,72996,8,2007-07-30,healthy,m,48,10,4
091022885,72996,8,2009-07-03,healthy,m,49,8,4
091022885,72996,8,2009-08-16,healthy,m,49,11,4
091023315,72996,8,2006-07-17,healthy,f,51,12,4
091023315,72996,8,2006-09-13,healthy,f,53,16,4
091023315,72996,8,2006-09-28,healthy,f,52,15,4
091024289,70134,1,2006-08-16,healthy,f,51,14,1
091024289,70134,1,2006-08-22,healthy,f,50,14,1
091024289,70688,1,2007-06-29,healthy,f,57,16,1
091025537,72996,8,2008-07-15,healthy,m,47,12,4
091025537,72996,8,2008-07-22,healthy,m,52,12,4
091028348,72996,8,2008-07-15,healthy,m,48,12,4
091028348,72996,8,2009-07-04,healthy,m,44,11,4
091028348,72996,8,2009-08-16,healthy,m,49,13,4
091028348,72996,8,2009-09-16,healthy,m,47,14,4
091029821,72996,8,2006-07-17,healthy,f,53,14,4
091029821,72996,8,2008-06-26,healthy,f,58,16,4
091029821,72996,8,2008-09-06,healthy,f,58,18,4
091029821,72996,8,2008-09-14,healthy,f,58,18,4
091029821,72996,8,2009-08-16,healthy,f,57,18,4
091031543,72996,8,2006-07-17,healthy,f,48,8,4
091031543,72996,8,2006-08-07,healthy,f,49,10,4
091031543,72996,8,2006-08-30,healthy,f,47,12,4
091031543,72996,8,2007-06-01,healthy,f,48,11,4
091031543,72996,8,2007-07-30,healthy,f,51,12,4
091034029,70134,1,2006-08-16,healthy,f,58,17,1
091034029,70134,1,2006-08-22,healthy,f,58,17,1
091037570,72996,8,2006-07-17,healthy,f,48,10,4
091037570,72996,8,2006-08-20,healthy,f,49,10,4
091037570,72996,8,2006-09-13,healthy,f,49,12,4
091062814,72996,8,2006-07-17,healthy,f,49,10,4
091062814,72996,8,2006-08-30,healthy,f,49,13,4
091066872,70550,1,2006-08-13,healthy,m,45,9,1
091066872,70550,1,2006-08-21,healthy,m,46,10,1
091072047,70550,1,2006-08-21,healthy,m,48,12,1
091072047,70550,1,2007-07-06,healthy,m,49,14,1
091072047,70550,1,2008-07-16,healthy,m,56,18,1
091072047,70550,1,2009-09-15,healthy,m,57,23,1
091091616,72996,8,2008-07-15,healthy,m,46,11,4
091091616,72996,8,2008-08-20,healthy,m,46,10,4
091094305,70550,1,2006-08-13,healthy,f,44,8,1
091094305,70550,1,2006-09-27,healthy,f,46,10,1
091097060,72996,8,2006-07-17,healthy,f,52,12,4
091097060,72996,8,2008-06-27,healthy,f,52,12,4
091102806,72996,8,2008-07-15,healthy,m,52,12,4
091102806,72996,8,2009-07-04,healthy,m,50,12,4
091106639,70134,1,2006-08-16,healthy,f,54,12,1
091106639,70134,1,2006-08-22,healthy,f,53,16,1
091109576,72996,8,2006-07-17,healthy,m,52,12,4
091109576,72996,8,2006-08-20,healthy,m,50,12,4
091110811,72996,8,2008-07-15,healthy,m,46,12,4
091110811,72996,8,2008-09-13,healthy,m,47,11,4
091110811,72996,8,2009-08-16,healthy,m,50,14,4
091110811,72996,8,2009-09-16,healthy,m,52,14,4
091110873,72996,8,2008-07-15,healthy,m,49,12,4
091110873,72996,8,2009-08-16,healthy,m,51,16,4
091112328,72996,8,2006-07-17,healthy,f,47,10,4
091112328,72996,8,2006-08-20,healthy,f,50,12,4
091112328,72996,8,2006-09-13,healthy,f,52,12,4
091112328,72996,8,2006-09-28,healthy,f,53,12,4
091112776,72996,8,2006-07-17,healthy,m,47,7,4
091112776,72996,8,2006-08-30,healthy,m,47,10,4
091112776,72996,8,2007-07-30,healthy,m,47,10,4
091112776,72996,8,2008-09-06,healthy,m,46,12,4
091112776,72996,8,2009-09-16,healthy,m,48,14,4
091115260,72996,8,2006-07-17,healthy,f,52,13,4
091115260,72996,8,2006-08-07,healthy,f,51,16,4
091115260,72996,8,2007-06-18,healthy,f,54,13,4
091115260,72996,8,2007-07-30,healthy,f,54,16,4
091115260,72996,8,2007-08-29,healthy,f,56,15,4
091120768,70550,1,2007-07-01,healthy,m,49,14,1
091120768,70550,1,2007-07-31,healthy,m,49,18,1
091122523,72996,8,2008-07-15,healthy,f,50,12,4
091122523,72996,8,2009-08-16,healthy,f,51,14,4
091122523,72996,8,2009-09-16,healthy,f,50,14,4
091124056,72996,8,2006-07-17,healthy,f,53,14,4
