collect_siteid,release_siteid1,release_siteid2,release_date,type,pit_tag_ref
72996,70641,NA,2015-08-12,translocation,900067000063981
10490,10486,NA,2016-08-29,translocation,NA
72996,70641,NA,2015-08-12,translocation,900067000063968
72996,70641,NA,2015-08-12,translocation,900067000063979
72996,70641,NA,2015-08-12,translocation,900067000063951
72996,70641,NA,2015-08-12,translocation,900067000063986
72996,70641,NA,2015-08-12,translocation,900067000063949
72996,70641,NA,2015-08-12,translocation,900067000063983
72996,70641,NA,2015-08-12,translocation,900067000063974
72996,70641,NA,2015-08-12,translocation,900067000063957
72996,70641,NA,2015-08-12,translocation,900067000063977
72996,70641,NA,2015-08-12,translocation,900067000063978
72996,70641,NA,2015-08-12,translocation,900067000064000
72996,70641,NA,2015-08-12,translocation,900043000104497
72996,70641,NA,2015-08-12,translocation,982000365440245
72996,70641,NA,2015-08-12,translocation,900067000063982
72996,70641,NA,2015-08-12,translocation,900067000063903
72996,70641,NA,2015-08-12,translocation,900067000063985
72996,70641,NA,2015-08-12,translocation,900067000063905
72996,70641,NA,2015-08-12,translocation,900067000063906
72996,70641,NA,2015-08-12,translocation,900067000063940
72996,70641,NA,2015-08-12,translocation,900067000063954
72996,70641,NA,2015-08-12,translocation,900067000063956
72996,70641,NA,2015-08-12,translocation,900067000063996
72996,70641,NA,2015-08-12,translocation,900067000063958
72996,70641,NA,2015-08-12,translocation,900067000063914
72996,70641,NA,2015-08-12,translocation,900067000063946
72996,70641,NA,2015-08-12,translocation,900067000063917
72996,70641,NA,2015-08-12,translocation,900067000063966
72996,70641,NA,2015-08-12,translocation,900067000063919
72996,70641,NA,2015-08-12,translocation,900067000063969
72996,70641,NA,2015-08-12,translocation,900067000063921
72996,70641,NA,2015-08-12,translocation,900067000063922
72996,70641,NA,2015-08-12,translocation,900067000063924
72996,70641,NA,2015-08-12,translocation,900067000063925
72996,70641,NA,2015-08-12,translocation,900067000063912
72996,70641,NA,2015-08-12,translocation,900067000063928
72996,70641,NA,2015-08-12,translocation,900067000063929
84221,84235,NA,2015-06-15,reintroduction,900043000104804
72996,70641,NA,2015-08-12,translocation,900067000063930
72996,70641,NA,2015-08-12,translocation,900067000063931
72996,70641,NA,2015-08-12,translocation,900043000104460
72996,70641,NA,2015-08-12,translocation,900067000063933
72996,70641,NA,2015-08-12,translocation,982000365440187
72996,70641,NA,2015-08-12,translocation,900067000063936
72996,70641,NA,2015-08-12,translocation,900067000063937
72996,70641,NA,2015-08-12,translocation,900067000063939
72996,70641,NA,2015-08-12,translocation,900067000063988
72996,70641,NA,2015-08-12,translocation,982000365440205
72996,70641,NA,2015-08-12,translocation,900067000063975
72996,70641,NA,2015-08-12,translocation,982000365440211
72996,70641,NA,2015-08-12,translocation,900067000063997
72996,70641,NA,2015-08-12,translocation,900067000063944
72996,70641,NA,2015-08-12,translocation,900067000063945
72996,70641,NA,2015-08-12,translocation,900067000063961
72996,70641,NA,2015-08-12,translocation,900067000063902
72996,70641,NA,2015-08-12,translocation,900067000063948
72996,70641,NA,2015-08-12,translocation,982000365440260
72996,70641,NA,2015-08-12,translocation,900067000063950
72996,70641,NA,2015-08-12,translocation,982000365440269
72996,70641,NA,2015-08-12,translocation,900067000063907
72996,70641,NA,2015-08-12,translocation,900067000063910
72996,70641,NA,2015-08-12,translocation,900067000063911
72996,70641,NA,2015-08-12,translocation,982000365440280
72996,70641,NA,2015-08-12,translocation,900067000063913
72996,70641,NA,2015-08-12,translocation,982000365440287
72996,70641,NA,2015-08-12,translocation,900067000063915
72996,70641,NA,2015-08-12,translocation,900067000063959
72996,70641,NA,2015-08-12,translocation,900067000063962
72996,70641,NA,2015-08-12,translocation,900067000063918
72996,70641,NA,2015-08-12,translocation,982000365440336
72996,70641,NA,2015-08-12,translocation,900067000063920
72996,70641,NA,2015-08-12,translocation,982000365440352
72996,70641,NA,2015-08-12,translocation,900067000063970
72996,70641,NA,2015-08-12,translocation,900067000063971
72996,70641,NA,2015-08-12,translocation,900067000063926
72996,70641,NA,2015-08-12,translocation,900067000063993
72996,70641,NA,2015-08-12,translocation,900067000063943
72996,70641,NA,2015-08-12,translocation,900067000063942
72996,70641,NA,2015-08-12,translocation,900067000063947
72996,70641,NA,2015-08-12,translocation,982000365440172
72996,70641,NA,2015-08-12,translocation,900067000063980
72996,70641,NA,2015-08-12,translocation,982000365440186
72996,70641,NA,2015-08-12,translocation,900067000063953
72996,70641,NA,2015-08-12,translocation,900067000063904
72996,70641,NA,2015-08-12,translocation,982000365440196
72996,70641,NA,2015-08-12,translocation,982000365440197
72996,70641,NA,2015-08-12,translocation,900067000063995
72996,70641,NA,2015-08-12,translocation,900067000063941
72996,70641,NA,2015-08-12,translocation,900067000063972
72996,70641,NA,2015-08-12,translocation,982000365440285
72996,70641,NA,2015-08-12,translocation,982000365440332
72996,70641,NA,2015-08-12,translocation,900067000063932
72996,70641,NA,2015-08-12,translocation,982000365440349
72996,70641,NA,2015-08-12,translocation,900067000063952
"10475,10476,10477",10277,NA,2013-09-04,reintroduction,900118001028355
84221,84235,NA,2015-06-15,reintroduction,900067000060934
72996,70641,NA,2015-08-12,translocation,982000365440278
74335,70370,NA,2016-07-27,translocation,900067000114101
74335,70370,NA,2016-07-27,translocation,900067000114175
74335,70370,NA,2016-07-27,translocation,900067000114146
74335,70370,NA,2016-07-27,translocation,900067000114116
72996,70449,NA,2017-08-09,translocation,900067000117446
72996,70449,NA,2017-08-09,translocation,900067000117471
72996,70449,NA,2017-08-09,translocation,900067000117416
72996,70449,NA,2017-08-09,translocation,900067000117453
72996,70449,NA,2017-08-09,translocation,900067000117387
72996,70449,NA,2017-08-09,translocation,900067000114138
72996,70449,NA,2017-08-09,translocation,900067000117412
72996,70449,NA,2017-08-09,translocation,900067000117441
72996,70449,NA,2017-08-09,translocation,900067000117438
72996,70449,NA,2017-08-09,translocation,900067000117406
72996,70449,NA,2017-08-09,translocation,900067000114099
72996,70449,NA,2017-08-09,translocation,900067000117449
10490,10486,NA,2016-08-29,translocation,NA
72996,70449,NA,2017-08-09,translocation,900067000117444
72996,70449,NA,2017-08-09,translocation,900067000114018
72996,70449,NA,2017-08-09,translocation,900067000114178
72996,70449,NA,2017-08-09,translocation,900067000117411
72996,70449,NA,2017-08-09,translocation,900067000117423
72996,70449,NA,2017-08-09,translocation,900067000114136
72996,70449,NA,2017-08-09,translocation,900067000117459
72996,70449,NA,2017-08-09,translocation,900067000117458
72996,70449,NA,2017-08-09,translocation,900067000117475
72996,70449,NA,2017-08-09,translocation,900067000117390
72996,70449,NA,2017-08-09,translocation,900067000117432
72996,70449,NA,2017-08-09,translocation,900067000114108
72996,70449,NA,2017-08-09,translocation,900067000117478
72996,70641,NA,2017-08-09,translocation,900067000117410
72996,70449,NA,2017-08-09,translocation,900067000117465
72996,70449,NA,2017-08-09,translocation,900067000117466
72996,70449,NA,2017-08-09,translocation,900067000117476
72996,70449,NA,2017-08-09,translocation,900067000117418
72996,70449,NA,2017-08-09,translocation,900067000117394
72996,70505,NA,2017-08-09,translocation,900067000114164
72996,70505,NA,2017-08-09,translocation,900067000114126
72996,70505,NA,2017-08-09,translocation,900067000113939
72996,70505,NA,2017-08-09,translocation,900067000114115
72996,70505,NA,2017-08-09,translocation,900067000114128
72996,70505,NA,2017-08-09,translocation,900067000114081
72996,70505,NA,2017-08-09,translocation,900067000114123
72996,70505,NA,2017-08-09,translocation,900067000114179
72996,70505,NA,2017-08-09,translocation,900067000114765
72996,70505,NA,2017-08-09,translocation,900067000116911
72996,70505,NA,2017-08-09,translocation,900067000114112
72996,70505,NA,2017-08-09,translocation,900067000114145
"10475,10476,10477",10277,NA,2013-09-04,reintroduction,900118001027559
"10475,10476,10477",10277,NA,2013-09-04,reintroduction,900118001028720
72996,70505,NA,2017-08-09,translocation,900067000114119
72996,70505,NA,2017-08-09,translocation,900067000114085
72996,70505,NA,2017-08-09,translocation,900067000114097
72996,70505,NA,2017-08-09,translocation,900067000113978
72996,70505,NA,2017-08-09,translocation,900067000114089
72996,70505,NA,2017-08-09,translocation,900067000114153
72996,70505,NA,2017-08-09,translocation,900067000116860
72996,70505,NA,2017-08-09,translocation,900067000114159
72996,70505,NA,2017-08-09,translocation,900067000114092
72996,70505,NA,2017-08-09,translocation,900067000114102
72996,70505,NA,2017-08-09,translocation,900067000116900
72996,70505,NA,2017-08-09,translocation,900067000114147
72996,70505,NA,2017-08-09,translocation,900067000114105
72996,70505,NA,2017-08-09,translocation,900067000114157
72996,70505,NA,2017-08-09,translocation,900067000113895
72996,70505,NA,2017-08-09,translocation,900067000114152
72996,70505,NA,2017-08-09,translocation,900067000114150
72996,70505,NA,2017-08-09,translocation,900067000114168
10490,10486,NA,2016-08-29,translocation,NA
72996,70641,NA,2017-08-09,translocation,900067000117429
72996,70641,NA,2017-08-09,translocation,900067000117415
72996,70641,NA,2017-08-09,translocation,900067000117414
72996,70641,NA,2017-08-09,translocation,900067000117388
72996,70641,NA,2017-08-09,translocation,900067000117479
72996,70641,NA,2017-08-09,translocation,900067000117396
72996,70641,NA,2017-08-09,translocation,900067000117428
72996,70641,NA,2017-08-09,translocation,900067000116917
84221,84235,NA,2017-08-17,translocation,900118001059398
72996,70641,NA,2017-08-09,translocation,900067000117440
72996,70641,NA,2017-08-09,translocation,900067000117409
72996,70641,NA,2017-08-09,translocation,900067000117404
72996,70641,NA,2017-08-09,translocation,900067000116921
72996,70641,NA,2017-08-09,translocation,900067000117398
72996,70641,NA,2017-08-09,translocation,900067000116890
72996,70641,NA,2017-08-09,translocation,900067000117437
72996,70641,NA,2017-08-09,translocation,900067000116898
72996,70641,NA,2017-08-09,translocation,900067000117442
72996,70641,NA,2017-08-09,translocation,900067000116969
72996,70641,NA,2017-08-09,translocation,900067000116914
72996,70641,NA,2017-08-09,translocation,900067000117427
72996,70641,NA,2017-08-09,translocation,900067000117395
72996,70641,NA,2017-08-09,translocation,900067000117419
72996,70641,NA,2017-08-09,translocation,900067000116952
72996,70641,NA,2017-08-09,translocation,900067000116883
72996,70641,NA,2017-08-09,translocation,900067000117443
72996,70641,NA,2017-08-09,translocation,900067000117381
72996,70641,NA,2017-08-09,translocation,900067000116955
72996,70641,NA,2017-08-09,translocation,900067000117436
72996,70641,NA,2017-08-09,translocation,900067000117425
84221,84235,NA,2015-06-15,reintroduction,900043000104873
84221,84218,NA,2017-08-16,translocation,900067000114365
84221,84218,NA,2017-08-16,translocation,900043000104523
84221,84218,NA,2017-08-16,translocation,900067000114321
84221,84218,NA,2017-08-16,translocation,900067000114023
84221,84218,NA,2017-08-16,translocation,900067000113990
84221,84218,NA,2017-08-16,translocation,900067000114735
72996,70628,NA,2020-08-05,translocation,982126058790510
84221,84218,NA,2017-08-16,translocation,900118001031684
84221,84218,NA,2017-08-16,translocation,900067000116816
84221,84218,NA,2017-08-16,translocation,900118001029431
84221,84218,NA,2017-08-16,translocation,900067000114593
84221,84218,NA,2017-08-16,translocation,900067000116939
84221,84235,NA,2017-08-17,translocation,900067000114008
84221,84235,NA,2017-08-17,translocation,900118001031067
84221,84235,NA,2017-08-17,translocation,900067000114763
84221,84235,NA,2017-08-17,translocation,900043000104506
84221,84235,NA,2017-08-17,translocation,900067000114778
72996,70628,NA,2020-08-05,translocation,982126058790614
84221,84235,NA,2017-08-17,translocation,900067000114334
84221,84235,NA,2017-08-17,translocation,900118001029775
84221,84235,NA,2017-08-17,translocation,900067000114379
84221,84235,NA,2017-08-17,translocation,900067000114650
84221,84235,NA,2017-08-17,translocation,900067000116845
84221,84235,NA,2017-08-17,translocation,900067000114347
84221,84235,NA,2017-08-17,translocation,900067000114332
84221,84235,NA,2017-08-17,translocation,900067000114373
84221,84235,NA,2017-08-17,translocation,900067000114592
84221,84235,NA,2017-08-17,translocation,985121019074729
84221,84235,NA,2017-08-17,translocation,900067000114666
84221,84313,NA,2017-08-17,translocation,900067000114326
84221,84313,NA,2017-08-17,translocation,900067000114286
84221,84313,NA,2017-08-17,translocation,900067000114039
84221,84313,NA,2017-08-17,translocation,900067000116792
84221,84313,NA,2017-08-17,translocation,900118001029524
84221,84313,NA,2017-08-17,translocation,900067000114288
84221,84313,NA,2017-08-17,translocation,900067000114340
84221,84313,NA,2017-08-17,translocation,982000362395946
84221,84313,NA,2017-08-17,translocation,982000362395804
84221,84313,NA,2017-08-17,translocation,982000362396023
84221,84313,NA,2017-08-17,translocation,900067000114775
84221,84313,NA,2017-08-17,translocation,900067000114690
84221,84313,NA,2017-08-17,translocation,900067000114323
84221,84313,NA,2017-08-17,translocation,900067000114343
84221,84313,NA,2017-08-17,translocation,982000362396038
70567,70413,NA,2017-09-01,translocation,900067000117455
70567,70413,NA,2017-09-01,translocation,900067000114645
"10475,10476,10477",10277,NA,2013-09-04,reintroduction,900118001029000
70567,70413,NA,2017-09-01,translocation,900067000114046
70567,70413,NA,2017-09-01,translocation,900067000114585
70567,70413,NA,2017-09-01,translocation,900067000117383
70567,70413,NA,2017-09-01,translocation,900067000114727
70567,70413,NA,2017-09-01,translocation,900067000117426
70567,70413,NA,2017-09-01,translocation,900067000117480
70567,70413,NA,2017-09-01,translocation,900067000117413
70567,70413,NA,2017-09-01,translocation,900067000117403
70567,70413,NA,2017-09-01,translocation,900067000116848
70567,70413,NA,2017-09-01,translocation,900067000114359
70567,70413,NA,2017-09-01,translocation,900067000117468
70567,70413,NA,2017-09-01,translocation,900067000117434
70567,70413,NA,2017-09-01,translocation,900067000117462
70567,70413,NA,2017-09-01,translocation,900067000117461
70567,70413,NA,2017-09-01,translocation,900067000113992
72996,70370,NA,2018-07-04,translocation,900067000117292
72996,70370,NA,2018-07-04,translocation,900067000117318
72996,70370,NA,2018-07-04,translocation,900067000114100
72996,70370,NA,2018-07-04,translocation,900067000117647
72996,70370,NA,2018-07-04,translocation,900067000117586
72996,70370,NA,2018-07-04,translocation,900067000117634
72996,70370,NA,2018-07-04,translocation,900067000114122
72996,70370,NA,2018-07-04,translocation,900067000117308
72996,70370,NA,2018-07-04,translocation,900067000117678
72996,70370,NA,2018-07-04,translocation,900067000117648
72996,70370,NA,2018-07-04,translocation,900067000117322
72996,70370,NA,2018-07-04,translocation,900067000117676
72996,70370,NA,2018-07-04,translocation,900067000117360
72996,70370,NA,2018-07-04,translocation,900067000114169
72996,70370,NA,2018-07-04,translocation,900067000114129
72996,70370,NA,2018-07-04,translocation,900067000117291
72996,70370,NA,2018-07-04,translocation,900067000117290
72996,70370,NA,2018-07-04,translocation,900067000114095
